Begin Bates num from PRODUCTION,End Bates num from PRODUCTION,Tag: RFP 4,Tag: RFP 5,Tag: RFP 9,Tag: RFP 14,Tag: RFP 15,Tag: RFP 17,Tag: RFP 19,Tag: RFP 22,Tag: RFP 25,Tag: RFP 31,Tag: RFP 32,Tag: RFP 34,Tag: RFP 35,Tag: RFP 36,Tag: RFP 37,Tag: RFP 39,Tag: RFP 45,Tag: RFP 52,Tag: RFP 54,Tag: RFP 55,Tag: RFP 56
EXAMPLE_005637,EXAMPLE_005640,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005641,EXAMPLE_005645,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_005646,EXAMPLE_005649,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_008107,EXAMPLE_008107,,,,,,,,,,,,,,,TRUE,,,,,,
EXAMPLE_007991,EXAMPLE_007991,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_005813,EXAMPLE_005813,,,,,,,,,,,TRUE,,,,,,,,,,
EXAMPLE_005814,EXAMPLE_005816,,,,,,,,,,,TRUE,,,,,,,,,,
EXAMPLE_005817,EXAMPLE_005818,,,,,,,,,,,TRUE,,,,,,,,,,
EXAMPLE_005819,EXAMPLE_005820,,,,,,,,,,,TRUE,,,,,,,,,,
EXAMPLE_005821,EXAMPLE_005823,,,,,,,,,,,TRUE,,,,,,,,,,
EXAMPLE_007992,EXAMPLE_007993,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_004994,EXAMPLE_004994,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004995,EXAMPLE_004995,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004996,EXAMPLE_004996,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004997,EXAMPLE_004997,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004998,EXAMPLE_004998,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_004999,EXAMPLE_004999,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005000,EXAMPLE_005000,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005001,EXAMPLE_005001,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005002,EXAMPLE_005002,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005003,EXAMPLE_005003,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005004,EXAMPLE_005004,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005005,EXAMPLE_005007,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005008,EXAMPLE_005010,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005011,EXAMPLE_005011,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005012,EXAMPLE_005014,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005015,EXAMPLE_005017,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005018,EXAMPLE_005018,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005019,EXAMPLE_005019,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005020,EXAMPLE_005020,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005021,EXAMPLE_005021,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005022,EXAMPLE_005022,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005023,EXAMPLE_005023,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005024,EXAMPLE_005024,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005025,EXAMPLE_005025,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005026,EXAMPLE_005026,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005027,EXAMPLE_005027,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005028,EXAMPLE_005028,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005029,EXAMPLE_005029,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005030,EXAMPLE_005030,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005031,EXAMPLE_005031,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005032,EXAMPLE_005032,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005033,EXAMPLE_005035,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005036,EXAMPLE_005038,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005039,EXAMPLE_005039,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005040,EXAMPLE_005042,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005043,EXAMPLE_005045,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005650,EXAMPLE_005650,,,,,TRUE,,,,,,,,,,,,,,,,
EXAMPLE_007994,EXAMPLE_007994,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_008757,EXAMPLE_008757,,,,,,,,,,,,,,,,,,,,,
EXAMPLE_007995,EXAMPLE_007995,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_005046,EXAMPLE_005046,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_005047,EXAMPLE_005047,TRUE,,,,,,,,,,,,,,,,,,,,
EXAMPLE_007996,EXAMPLE_007996,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_007997,EXAMPLE_007997,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_007998,EXAMPLE_008000,,,,,,,,,,,,,,TRUE,,,,,,,
EXAMPLE_008758,EXAMPLE_008758,,,,,,,,,,,,,,,,,,,,,
EXAMPLE_008001,EXAMPLE_008003,,,,,,,,,,,,,,TRUE,,,,,,,
